date,username,text,clean_text,sentiment,sentiment_score,score_negative,score_neutral,score_positive,sarcasm_detected,sarcasm_type,corrected_sentiment
2026-03-16 05:53:53,Its_amarsamal,"I don't think the fire incident at SCB Medical College was a mere accident; rather it appears to be a premeditated act involving government officials.The government must punish the culprits severely to set a precedent and deter any irresponsible officers."" #bjp @IYC @BJP4India","I don't think the fire incident at SCB Medical College was a mere accident; rather it appears to be a premeditated act involving government officials.The government must punish the culprits severely to set a precedent and deter any irresponsible officers."" bjp",Negative,0.6882,0.6882,0.2961,0.0157,False,none,Negative
2026-03-16 05:53:48,metheMahapatara,"KARMA in REAL TIME. 
TRUTH SHALL PREVAIL.
PRIEST KING FOR A REASON",KARMA in REAL TIME. TRUTH SHALL PREVAIL. PRIEST KING FOR A REASON,Positive,0.9513,0.005,0.0437,0.9513,False,none,Positive
2026-03-16 05:53:48,IYCJammuKashmir,"India’s interests come first. Always. 🇮🇳
Join our movement against the Anti-India US Trade Deal 💥 Desh ko bachaane Chalo Delhi! ✊

Today , 16 March l📍 Jantar Mantar

#IYCHallaBol #ScrapAntiIndiaDeal https://t.co/U2xP1iQe5g","India’s interests come first. Always. 🇮🇳 Join our movement against the Anti-India US Trade Deal 💥 Desh ko bachaane Chalo Delhi! ✊ Today , 16 March l📍 Jantar Mantar IYCHallaBol ScrapAntiIndiaDeal",Positive,0.4735,0.0532,0.4733,0.4735,False,none,Positive
2026-03-16 05:53:46,Himanshusinghe1,"A grand and historical Holi Milan celebration organized by respected Surendra Singh ji, the loud voice of the people of 363 Bairia Assembly.
♥️💐
@BJP4UP
@sunilbansalbjp @BJP4India https://t.co/wbWCG8IasF","A grand and historical Holi Milan celebration organized by respected Surendra Singh ji, the loud voice of the people of 363 Bairia Assembly. ♥️💐",Positive,0.9666,0.0021,0.0313,0.9666,False,none,Positive
2026-03-16 05:53:41,_HoldinMyOwn_,@DJMF420 @AmiriKing In this environment?!? The judicial system is as broken as Congress.,In this environment?!? The judicial system is as broken as Congress.,Negative,0.9481,0.9481,0.0454,0.0066,False,none,Negative
2026-03-16 05:53:38,ModifiedHN17,"@rishibagree @Vishwas1228 We missed the point! She said “nobody wants to”! She is right. Population explosion and infiltration will automatically make Bharat an Islamic country! Nobody needs to do anything. 
Before that happens, we must declare #HinduRashtra","We missed the point! She said “nobody wants to”! She is right. Population explosion and infiltration will automatically make Bharat an Islamic country! Nobody needs to do anything. Before that happens, we must declare HinduRashtra",Negative,0.7921,0.7921,0.1984,0.0094,False,none,Negative
2026-03-16 05:53:38,BuyATFE,"@Lukewearechange sounds like a good reason to have Congress give letters of marque to Americans to go after any foreign-flagged vessel that has benefited from the United States last 80 years of global maritime trade security, if they refuse to participate in keeping the Strait open for trade","sounds like a good reason to have Congress give letters of marque to Americans to go after any foreign-flagged vessel that has benefited from the United States last 80 years of global maritime trade security, if they refuse to participate in keeping the Strait open for trade",Neutral,0.695,0.2204,0.695,0.0846,False,none,Neutral
2026-03-16 05:53:35,owl_opinio21917,"🔥 Slogans vs Service — 100 meters apart.

One side shouts ""Hai Hai"" for headlines. The other delivers cylinders to every home. 🇮🇳

#GroundReality #PoliticsVsPublic #StartupSingamSeason2 #Netanyahu #Kalyug_Mein_Satyug_Part5 #Hormuz https://t.co/SPpI6zXYAe","🔥 Slogans vs Service — 100 meters apart. One side shouts ""Hai Hai"" for headlines. The other delivers cylinders to every home. 🇮🇳 GroundReality PoliticsVsPublic StartupSingamSeason2 Netanyahu Kalyug_Mein_Satyug_Part5 Hormuz",Neutral,0.8152,0.1064,0.8152,0.0784,False,none,Neutral
2026-03-16 05:53:35,ShivaK99221339,"@CTRavi_BJP @INCKarnataka @siddaramaiah By making BJP 40%,they come to power,Is it possible from BJP to come to power by making 60% commision propaganda, Not at all, because you are educated,No unity, because of Sri BSy you people got Ex Minister lable,other wise you only MLA and MP @BJP4Karnataka ,do support Sri BVY,","By making BJP 40%,they come to power,Is it possible from BJP to come to power by making 60% commision propaganda, Not at all, because you are educated,No unity, because of Sri BSy you people got Ex Minister lable,other wise you only MLA and MP ,do support Sri BVY,",Negative,0.6754,0.6754,0.298,0.0265,False,none,Negative
2026-03-16 05:53:34,heptraddy,"@AstroPrashanth9 They cant impose President's rule just like that, it is not some banana republic where centre can do anything without proper procedure and support. If anything, they should have imposed President's rule in Manipur. But, they didnt. Also, BJP has brought UGC for UC genocide.","They cant impose President's rule just like that, it is not some banana republic where centre can do anything without proper procedure and support. If anything, they should have imposed President's rule in Manipur. But, they didnt. Also, BJP has brought UGC for UC genocide.",Negative,0.7006,0.7006,0.288,0.0115,False,none,Negative
2026-03-16 05:53:29,under_score317,Congress has introduced a bill allowing federal grants to make the world map more “queer”. But “there is no waste and fraud in Congress”,Congress has introduced a bill allowing federal grants to make the world map more “queer”. But “there is no waste and fraud in Congress”,Neutral,0.6744,0.062,0.6744,0.2636,False,none,Neutral
2026-03-16 05:53:29,ANI,"#WATCH | Hyderabad: BRS working president KT Rama Rao says, ""Rahul Gandhi had famously said that as soon as the Congress party assumes office in Telangana, the very first cabinet statutory guarantee, statutory sanction would be given in the very first cabinet meeting to all the six guarantees. Now, it is almost 2 and a half years, but there is no statutory guarantee to even one promise that has been made by the Congress. So, we will insist on the statutory guarantee that was promised by Rahul Gandhi. We have a CM who keeps talking about how AICC will be given Rs 1000 Crores and Rahul Gandhi will be given Rs 1000 Crores. But he doesn't talk about Rythyu Bandhu. So, all the promises that they had made to the people, everything will be questioned and raised. We will certainly hold the Govt accountable in this Budget session.""

On drug test challenge by Congress, he says, ""...We are ready for any kind of test, let the Congress come forward. Let all the legislators give Narco test. We are all ready, we are very much eager and keen to do it.""","WATCH | Hyderabad: BRS working president KT Rama Rao says, ""Rahul Gandhi had famously said that as soon as the Congress party assumes office in Telangana, the very first cabinet statutory guarantee, statutory sanction would be given in the very first cabinet meeting to all the six guarantees. Now, it is almost 2 and a half years, but there is no statutory guarantee to even one promise that has been made by the Congress. So, we will insist on the statutory guarantee that was promised by Rahul Gandhi. We have a CM who keeps talking about how AICC will be given Rs 1000 Crores and Rahul Gandhi will be given Rs 1000 Crores. But he doesn't talk about Rythyu Bandhu. So, all the promises that they had made to the people, everything will be questioned and raised. We will certainly hold the Govt accountable in this Budget session."" On drug test challenge by Congress, he says, ""...We are ready for any kind of test, let the Congress come forward. Let all the legislators give Narco test. We are all ready, we are very much eager and keen to do it.""",Neutral,0.8799,0.0541,0.8799,0.0659,False,none,Neutral
2026-03-16 05:53:27,uniindianews,"Watch | On the Rajya Sabha elections, Bihar Deputy Chief Minister Vijay Kumar Sinha says, ""...We will win in that equation... All five of our candidates who will go (to the Rajya Sabha) will help in building a developed Bihar enriched with good governance...""

@VijayKrSinhaBih | #VijayKumarSinha | #Bihar | #RajyaSabhaElection | #NDA | #BJP | #BiharGovernment | #Sushasan | #ElectionUpdate | #UNI","Watch | On the Rajya Sabha elections, Bihar Deputy Chief Minister Vijay Kumar Sinha says, ""...We will win in that equation... All five of our candidates who will go (to the Rajya Sabha) will help in building a developed Bihar enriched with good governance..."" | VijayKumarSinha | Bihar | RajyaSabhaElection | NDA | BJP | BiharGovernment | Sushasan | ElectionUpdate | UNI",Positive,0.762,0.0041,0.2339,0.762,False,none,Positive
2026-03-16 05:53:25,Scandalgate_com,"Yes. All of them, and Every cent clawed back from their assets.","Yes. All of them, and Every cent clawed back from their assets.",Neutral,0.5897,0.3263,0.5897,0.084,False,none,Neutral
2026-03-16 05:53:25,ManiyarDhaval91,"With the efforts of BJP government, a new morning of peace in Assam! 🌞

The result of historical peace agreements from 2020 to 2023 is that 10,800+ militants chose the mainstream route by leaving guns.

Today Assam's son is not a victim of bullets, but giving wings to his dreams https://t.co/VJvjtvQMbz","With the efforts of BJP government, a new morning of peace in Assam! 🌞 The result of historical peace agreements from 2020 to 2023 is that 10,800+ militants chose the mainstream route by leaving guns. Today Assam's son is not a victim of bullets, but giving wings to his dreams",Positive,0.8377,0.0075,0.1548,0.8377,False,none,Positive
2026-03-16 05:53:23,Himswakang1,@ndsnas @Arrested4Truth Being Hindu is modi stoog now 😂 she even posted that all eyes of Rafah..but but for sub continent muslim randi jai hind means she's Zionist ..paijaan why not Allahj akbar ..Allah is himself scared of jews randi mulli,Being Hindu is modi stoog now 😂 she even posted that all eyes of Rafah..but but for sub continent muslim randi jai hind means she's Zionist ..paijaan why not Allahj akbar ..Allah is himself scared of jews randi mulli,Negative,0.6147,0.6147,0.3636,0.0217,False,none,Negative
2026-03-16 05:53:16,ndtv,#Watch | Caught On Camera: Union Minister Giriraj Singh &amp; Senior Congress MP Manickam Tagore Share A Light-hearted Moment Outside Parliament https://t.co/nbaHbS1UZY,Watch | Caught On Camera: Union Minister Giriraj Singh & Senior Congress MP Manickam Tagore Share A Light-hearted Moment Outside Parliament,Neutral,0.7711,0.0046,0.7711,0.2243,False,none,Neutral
2026-03-16 05:53:13,rameshmenon128,An hour after election dates was announced for Kerala by @ECISVEEP @cpimspeak and LDF released its list of candidates and candidates were on the road commencing campaigning. Overnight hoardings and banners are up. Both NDA &amp; UDF still to finalise lists. @BJP4India @INCIndia,An hour after election dates was announced for Kerala by and LDF released its list of candidates and candidates were on the road commencing campaigning. Overnight hoardings and banners are up. Both NDA & UDF still to finalise lists.,Neutral,0.9152,0.034,0.9152,0.0508,False,none,Neutral
2026-03-16 05:53:12,prabhalarm,AP BJP leadership is weak cant stand for its karyakartas,AP BJP leadership is weak cant stand for its karyakartas,Negative,0.9092,0.9092,0.0815,0.0093,False,none,Negative
2026-03-16 05:53:12,SakshiPati27069,"Under the leadership of Chief Minister Devendra Fadnavis, development works in Maharashtra are moving forward again. Projects stalled during the Uddhav Thackeray government are now back on track.
#DevendraFadnavis #BJP4India #MaharashtraRising #DevelopmentAgenda #Infrastructure https://t.co/i6bU8iwFY7","Under the leadership of Chief Minister Devendra Fadnavis, development works in Maharashtra are moving forward again. Projects stalled during the Uddhav Thackeray government are now back on track. DevendraFadnavis BJP4India MaharashtraRising DevelopmentAgenda Infrastructure",Positive,0.936,0.0028,0.0612,0.936,False,none,Positive
2026-03-16 05:53:11,SamuraiJack_v1,"@x_rahulraj In KRK’s support, the day he starts praising Modi and his chamchas, he will become heartthrob of sanghis who currently hate him. 😂😂","In KRK’s support, the day he starts praising Modi and his chamchas, he will become heartthrob of sanghis who currently hate him. 😂😂",Positive,0.5153,0.1155,0.3692,0.5153,False,none,Positive
